code,name,tdate,open,close,high,low,cjl
9618,京东集团-SW,2020-9-8,305.057,300.057,305.257,291.457,3356260
9618,京东集团-SW,2020-9-9,288.257,290.657,292.857,286.857,4512620
9618,京东集团-SW,2020-9-10,293.457,290.057,299.857,289.057,2748950
9618,京东集团-SW,2020-9-11,286.857,290.057,291.457,284.057,3923160
9618,京东集团-SW,2020-9-14,287.857,288.857,290.257,287.057,4212800
9618,京东集团-SW,2020-9-15,291.657,296.857,299.657,291.457,4112490
9618,京东集团-SW,2020-9-16,295.057,293.457,295.657,291.057,3773090
9618,京东集团-SW,2020-9-17,287.057,282.057,288.057,279.257,6150380
9618,京东集团-SW,2020-9-18,284.057,286.857,288.457,283.057,2591490
9618,京东集团-SW,2020-9-21,286.057,282.257,287.857,282.057,1946840
9618,京东集团-SW,2020-9-22,285.057,285.057,288.857,282.057,2715940
9618,京东集团-SW,2020-9-23,286.657,287.457,291.057,285.257,2311700
9618,京东集团-SW,2020-9-24,283.057,283.457,287.057,280.257,2957950
9618,京东集团-SW,2020-9-25,279.657,277.257,281.057,274.857,3834700
9618,京东集团-SW,2020-9-28,281.657,285.057,287.457,281.657,3492470
9618,京东集团-SW,2020-9-29,292.057,290.257,292.057,287.657,3648160
9618,京东集团-SW,2020-9-30,287.657,288.857,293.457,286.257,4193870
9618,京东集团-SW,2020-10-5,295.057,292.457,295.657,290.057,2649220
9618,京东集团-SW,2020-10-6,292.257,293.657,294.257,291.457,2579220
9618,京东集团-SW,2020-10-7,293.057,300.257,301.057,293.057,4504760
9618,京东集团-SW,2020-10-8,300.257,300.057,300.257,297.057,3323960
9618,京东集团-SW,2020-10-9,300.057,302.857,304.257,297.057,6339640
9618,京东集团-SW,2020-10-12,305.257,311.857,312.857,304.657,6558500
9618,京东集团-SW,2020-10-14,318.257,319.057,319.057,314.457,5306020
9618,京东集团-SW,2020-10-15,311.057,306.457,311.057,305.057,5075140
9618,京东集团-SW,2020-10-16,304.257,310.057,311.257,303.657,3809370
9618,京东集团-SW,2020-10-19,313.657,312.057,316.257,309.657,2204560
9618,京东集团-SW,2020-10-20,311.457,312.657,313.257,306.657,2373280
9618,京东集团-SW,2020-10-21,316.057,317.857,321.057,315.257,3380890
9618,京东集团-SW,2020-10-22,317.057,318.057,318.057,311.857,3105360
9618,京东集团-SW,2020-10-23,312.457,311.057,312.657,309.257,4105020
9618,京东集团-SW,2020-10-27,308.457,311.457,313.257,307.257,2094500
9618,京东集团-SW,2020-10-28,316.057,316.057,318.257,313.657,3480020
9618,京东集团-SW,2020-10-29,309.857,313.057,315.657,307.657,3910250
9618,京东集团-SW,2020-10-30,316.657,310.257,321.057,309.657,4808350
9618,京东集团-SW,2020-11-2,312.057,315.457,317.457,310.057,2326430
9618,京东集团-SW,2020-11-3,316.657,317.057,319.057,315.657,3094290
9618,京东集团-SW,2020-11-4,313.857,325.057,332.657,312.657,9289120
9618,京东集团-SW,2020-11-5,345.057,356.057,356.857,342.257,9415310
9618,京东集团-SW,2020-11-6,350.657,353.257,359.257,349.057,4780390
9618,京东集团-SW,2020-11-9,360.057,357.257,360.257,352.857,4800400
9618,京东集团-SW,2020-11-10,330.057,325.457,335.657,318.057,1.73E+07
9618,京东集团-SW,2020-11-11,304.857,295.057,309.857,295.057,1.70E+07
9618,京东集团-SW,2020-11-12,315.057,318.057,321.857,312.257,1.07E+07
9618,京东集团-SW,2020-11-13,330.057,343.457,343.457,327.257,1.02E+07
9618,京东集团-SW,2020-11-16,355.057,363.057,363.257,343.657,9499720
9618,京东集团-SW,2020-11-17,334.057,336.857,340.857,330.657,1.47E+07
9618,京东集团-SW,2020-11-18,334.857,335.057,339.257,331.057,8649610
9618,京东集团-SW,2020-11-19,331.857,327.257,331.857,326.057,6629840
9618,京东集团-SW,2020-11-20,327.057,331.057,334.457,325.657,5109850
9618,京东集团-SW,2020-11-23,336.057,339.657,340.257,333.457,4799780
9618,京东集团-SW,2020-11-24,347.857,343.257,349.057,340.857,5550980
9618,京东集团-SW,2020-11-25,344.057,338.057,347.457,334.657,5527380
9618,京东集团-SW,2020-11-26,338.057,340.857,341.857,335.657,3624360
9618,京东集团-SW,2020-11-27,341.657,337.857,345.057,337.857,3090090
9618,京东集团-SW,2020-11-30,338.657,333.657,338.657,331.057,4435840
9618,京东集团-SW,2020-12-1,328.657,330.657,332.457,324.857,5343970
9618,京东集团-SW,2020-12-2,326.857,321.057,326.857,319.057,5631670
9618,京东集团-SW,2020-12-3,325.057,326.457,327.857,322.857,4841970
9618,京东集团-SW,2020-12-4,328.057,334.457,338.657,327.657,7503490
9618,京东集团-SW,2020-12-7,327.857,326.857,328.057,323.257,5379130
9618,京东集团-SW,2020-12-8,319.857,320.857,321.257,316.057,8216680
9618,京东集团-SW,2020-12-9,315.057,316.257,318.657,314.857,1.26E+07
9618,京东集团-SW,2020-12-10,313.657,314.057,314.857,312.057,8185150
9618,京东集团-SW,2020-12-11,314.057,315.257,319.457,313.057,7589140
